Prices,Area,toFace,type,certificate,width,length,floors,Latitude,Longitude,Street,Ward,District,distance_to_beach,distance_to_center,distance_to_airport,log_prices,log_area,log_floors,log_width,log_length,log_distance_to_beach,log_distance_to_center
6.8,73.0,Không,Nhà mặt tiền,Giấy tờ hợp lệ,4.5,16.22222222222222,3,16.0382452,108.2190396, Phan Huy Ôn,Hòa Cường Bắc,hải châu,4.242672513571202,2.499082677926075,2.7345637633959656,1.916922612182061,4.290459441148391,1.0986122886681098,1.5040773967762742,2.7863820443721172,1.445193380486603,0.9159237357097301
18.0,150.0,Không,Nhà mặt tiền,Giấy tờ hợp lệ,6.0,23.0,2,16.048629,108.2433567, Mai Thúc Lân,Mỹ An,ngũ hành sơn,1.8545136052748432,3.606758729710618,4.456732819636649,2.8903717578961645,5.0106352940962555,0.6931471805599453,1.791759469228055,3.1354942159291497,0.6176224542780218,1.2828095102222166
6.6,85.0,Không,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,17.0,3,16.0882758,108.237478, An Hải 20,Mân Thái,sơn trà,2.803196724898584,4.202977621627909,5.068175945856918,1.8870696490323797,4.442651256490317,1.0986122886681098,1.6094379124341003,2.833213344056216,1.0307604534154258,1.435793231628103
10.9,105.0,Không,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,21.0,5,16.0585049,108.185654, Lý Triện,An Khê,thanh khê,6.660404026000368,2.783721542377011,1.825846780232388,2.388762789235098,4.653960350157523,1.6094379124341003,1.6094379124341003,3.044522437723423,1.8961801472768973,1.023788716771857
85.0,436.0,Không,Nhà mặt tiền,Giấy tờ hợp lệ,16.0,27.25,1,16.0735162,108.2182382, Nguyễn Thị Minh Khai,Hải Châu I,hải châu,3.278194044997272,1.6873905487555234,2.4555085861307866,4.442651256490317,6.077642243349034,0.0,2.772588722239781,3.305053521109253,1.1872926747249752,0.5231832816643204
40.0,326.0,Không,Nhà mặt tiền,Giấy tờ hợp lệ,12.0,27.166666666666668,5,16.0943304,108.227211, Dương Lâm,Nại Hiên Đông,sơn trà,3.917695595687666,4.182055820616124,4.874808218172202,3.6888794541139363,5.786897381366708,1.6094379124341003,2.4849066497880004,3.3019907315787074,1.3655036227030253,1.4308029487452234
10.5,84.0,Không,Nhà mặt tiền,Giấy tờ hợp lệ,6.0,14.0,4,16.0327176,108.2293459, Nguyễn Lộ Trạch,Hòa Cường Nam,hải châu,4.058209094802376,3.532976894134707,3.937227333857682,2.3513752571634776,4.430816798843313,1.3862943611198906,1.791759469228055,2.6390573296152584,1.400741766641571,1.2621408283428022
15.0,84.0,Không,Nhà mặt tiền,Giấy tờ hợp lệ,4.0,21.0,6,16.038173,108.2429388, Ngũ Hành Sơn,Khuê Mỹ,ngũ hành sơn,2.9973708385616624,4.107653036000018,4.797298615759219,2.70805020110221,4.430816798843313,1.791759469228055,1.3862943611198906,3.044522437723423,1.0977355172702636,1.41285182793457
11.8,105.0,Không,Nhà mặt tiền,Giấy tờ hợp lệ,15.0,7.0,2,16.0518418,108.2390732, An Thượng 22,Mỹ An,ngũ hành sơn,1.7051048532891375,3.0603258349950733,3.940981487899861,2.468099531471619,4.653960350157523,0.6931471805599453,2.70805020110221,1.9459101490553132,0.5336266063748705,1.1185213923200148
10.8,114.0,Không,Nhà mặt tiền,Giấy tờ hợp lệ,5.5,22.0,3,16.082191,108.2334513, Lê Văn Thiêm,An Hải Bắc,sơn trà,2.437297341172896,3.414479383230409,4.299738866897034,2.379546134130174,4.736198448394496,1.0986122886681098,1.7047480922384253,3.091042453358316,0.8908897783504562,1.2280250313953334
18.0,14.0,Không,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,2.8,6,16.0693719,108.2204069, Phan Châu Trinh,Hải Châu I,hải châu,2.946169589185153,1.4259204951605025,2.326539964933259,2.8903717578961645,2.6390573296152584,1.791759469228055,1.6094379124341003,1.0296194171811581,1.0805058822984366,0.35481756669341824
75.0,420.0,Không,Nhà mặt tiền,Giấy tờ hợp lệ,9.5,44.21052631578947,3,16.0382864,108.2213353, Núi Thành,Hòa Cường Bắc,hải châu,4.066315876444203,2.583237451838292,2.89481433902592,4.31748811353631,6.040254711277414,1.0986122886681098,2.2512917986064953,3.788962912670919,1.402737399459733,0.9490434385909164
4.3,85.0,Không,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,17.0,4,16.0101141,108.200651, Nguyễn Xuân Hữu,Hòa Thọ Đông,cẩm lệ,7.869497240595976,5.6080680411550805,5.216861864693777,1.4586150226995167,4.442651256490317,1.3862943611198906,1.6094379124341003,2.833213344056216,2.0629941773640508,1.7242062825322741
11.5,86.0,Không,Nhà mặt tiền,Giấy tờ hợp lệ,10.0,8.6,2,15.9825438,108.2500631, Thích Phước Huệ,Hòa Hải,ngũ hành sơn,9.11633463445732,9.473201236049666,9.69609170013673,2.4423470353692043,4.454347296253507,0.6931471805599453,2.302585092994046,2.151762203259462,2.2100678191846126,2.248466889785011
3.95,73.0,Không,Nhà mặt tiền,Giấy tờ hợp lệ,5.3,14.0,1,16.024893,108.2109073, Đỗ Thúc Tịnh,Khuê Trung,cẩm lệ,5.913056424465416,3.8487279178055385,3.684121989768176,1.3737155789130306,4.290459441148391,0.0,1.667706820558076,2.6390573296152584,1.7771628592361568,1.3477426827423646
14.9,120.0,Đông Nam,Nhà mặt tiền,Không có,10.954451150103322,10.954451150103322,4,16.0327176,108.2293459, Nguyễn Lộ Trạch,Hòa Cường Nam,hải châu,4.058209094802376,3.532976894134707,3.937227333857682,2.7013612129514133,4.787491742782046,1.3862943611198906,2.393745871391023,2.393745871391023,1.400741766641571,1.2621408283428022
8.8,101.0,Đông,Nhà trong hẻm,Không có,4.2,24.0,4,16.0465115,108.2443396, Phan Tứ,Mỹ An,ngũ hành sơn,2.062555234642665,3.789595538290429,4.614104286376329,2.174751721484161,4.61512051684126,1.3862943611198906,1.4350845252893227,3.1780538303479458,0.7239456193009168,1.3322592952703758
2.6,68.0,Không,Nhà trong hẻm,Giấy tờ hợp lệ,8.0,8.5,2,15.9882674,108.2554871, Huỳnh Bá Chánh,Hòa Hải,ngũ hành sơn,8.521453282970057,9.1892557577266,9.495967255784064,0.9555114450274363,4.219507705176107,0.6931471805599453,2.0794415416798357,2.1400661634962708,2.1425868994138355,2.218034949162932
9.3,109.0,Tây,Nhà mặt tiền,Giấy tờ hợp lệ,6.5,15.3,2,16.0513906,108.2415949, Trần Khánh Dư,Mỹ An,ngũ hành sơn,1.6240245937154965,3.3333862288302645,4.215275082677067,2.2300144001592104,4.6913478822291435,0.6931471805599453,1.8718021769015913,2.72785282839839,0.48490738553830137,1.2039886728491096
5.2,125.0,Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,25.0,3,15.9999497,108.2153837, Mẹ Thứ,Hòa Xuân,cẩm lệ,7.968118372425422,6.620244977365063,6.48170658558846,1.6486586255873816,4.8283137373023015,1.0986122886681098,1.6094379124341003,3.2188758248682006,2.0754483761490343,1.8901323749084942
9.0,68.0,Không,Nhà mặt tiền,Giấy tờ hợp lệ,4.5,15.1,3,16.0475884,108.2453787, An Thượng 6,Mỹ An,ngũ hành sơn,1.928629922817648,3.8495031483130338,4.693159108174635,2.1972245773362196,4.219507705176107,1.0986122886681098,1.5040773967762742,2.714694743820879,0.6568098662790063,1.3479440875854922
7.95,5.0,Tây,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,10.4,5,16.0477535,108.2417905, An Thượng 15,Mỹ An,ngũ hành sơn,1.99391830571425,3.4850204337288866,4.3156337003101415,2.0731719286662407,1.6094379124341003,1.6094379124341003,1.6094379124341003,2.341805806147327,0.6901017006473169,1.2484739075321376
3.8,60.0,Tây,Nhà trong hẻm,Giấy tờ hợp lệ,3.5,17.1,2,16.0317844,108.2443437, Bùi Tá Hán,Khuê Mỹ,ngũ hành sơn,3.679476076556571,4.665337191728721,5.273766949682955,1.33500106673234,4.0943445622221,0.6931471805599453,1.252762968495368,2.8390784635086144,1.302770371544266,1.5401601128722973
5.6,150.0,Không,Nhà mặt tiền,Giấy tờ hợp lệ,6.0,24.0,2,16.0599586,108.1831612, Nguyễn Phước Nguyên,Hòa Khê,thanh khê,6.911105656818458,3.047653810704732,2.1089397739876907,1.7227665977411035,5.0106352940962555,0.6931471805599453,1.791759469228055,3.1780538303479458,1.9331296332022705,1.114372052208684
14.0,156.0,Không,Nhà mặt tiền,Giấy tờ hợp lệ,8.5,18.0,3,16.0599586,108.1831612, Nguyễn Phước Nguyên,Hòa Khê,thanh khê,6.911105656818458,3.047653810704732,2.1089397739876907,2.6390573296152584,5.049856007249537,1.0986122886681098,2.1400661634962708,2.8903717578961645,1.9331296332022705,1.114372052208684
4.4,100.0,Không,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,20.0,3,15.987124,108.2357315, Cao Hồng Lãnh,Hòa Quý,ngũ hành sơn,8.697956368130447,8.431244635157027,8.525603293886828,1.4816045409242156,4.605170185988092,1.0986122886681098,1.6094379124341003,2.995732273553991,2.16308809785227,2.1319444046691487
3.3,67.0,Đông,Nhà trong hẻm,Không có,3.8,17.6,2,16.0677248,108.2327619, Nguyễn Công Trứ,An Hải Đông,sơn trà,1.61296111140008,2.4294737492691536,3.4238388589037205,1.1939224684724346,4.204692619390966,0.6931471805599453,1.33500106673234,2.8678989020441064,0.4780716893670522,0.887674669812301
8.8,61.0,Đông,Nhà mặt tiền,Giấy tờ hợp lệ,4.4,13.8,3,16.0490211,108.239116, Ngũ Hành Sơn,Mỹ An,ngũ hành sơn,1.9743201201506904,3.167103588033422,4.0045023187578765,2.174751721484161,4.110873864173311,1.0986122886681098,1.4816045409242156,2.624668592163159,0.6802240961261996,1.1528174755891365
5.95,107.0,Đông,Nhà trong hẻm,Không có,6.0,17.8,2,16.056838,108.236577, Phạm Cự Lượng,An Hải Đông,sơn trà,1.47384203467243,2.686449500793481,3.628919074349536,1.7833912195575383,4.672828834461906,0.6931471805599453,1.791759469228055,2.8791984572980396,0.38787262023079977,0.98822043361326
11.6,15.0,Không,Nhà mặt tiền,Giấy tờ hợp lệ,7.0,21.0,2,16.0138538,108.1958513, Cách Mạng Tháng 8,Hòa Thọ Đông,cẩm lệ,7.905836607919737,5.343723328342092,4.853666284353989,2.451005098112319,2.70805020110221,0.6931471805599453,1.9459101490553132,3.044522437723423,2.0676012978154645,1.6759226625030326
6.9,171.0,Đông,Nhà mặt tiền,Giấy tờ hợp lệ,20.0,8.55,2,16.0212756,108.2004817, Bùi Vịnh,Hòa Thọ Đông,cẩm lệ,6.975815789478457,4.412896672312063,3.984146342579829,1.9315214116032138,5.14166355650266,0.6931471805599453,2.995732273553991,2.145931282948669,1.9424492799332629,1.4845313156267184
13.5,70.0,Không,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,16.0,3,16.0618161,108.2189515, Lê Đình Dương,Nam Dương,hải châu,3.078761356998655,0.817560413771603,1.8154387032482908,2.6026896854443837,4.248495242049359,1.0986122886681098,1.6094379124341003,2.772588722239781,1.1245273592801244,-0.20143047830319968
9.2,68.0,Không,Nhà mặt tiền,Giấy tờ hợp lệ,4.5,15.0,3,16.0478297,108.2457231, An Thượng 5,Mỹ An,ngũ hành sơn,1.8979786956558704,3.874975841397272,4.723109631885009,2.2192034840549946,4.219507705176107,1.0986122886681098,1.5040773967762742,2.70805020110221,0.6407894754966418,1.3545394283077525
4.5,87.0,Không,Nhà mặt tiền,Không có,9.327379053088816,9.327379053088816,3,16.0775276,108.1653082, Phùng Chí Kiên,Hòa Minh,liên chiểu,8.909861511722013,5.337082919859059,4.5856977231146026,1.5040773967762742,4.465908118654584,1.0986122886681098,2.232954059327292,2.232954059327292,2.187158698345315,1.674679234023142
18.0,88.0,Không,Nhà mặt tiền,Không có,9.38083151964686,9.38083151964686,2,16.062964,108.2199329, Hoàng Văn Thụ,Phước Ninh,hải châu,2.9625693856008057,0.959316990194717,1.9540333378993844,2.8903717578961645,4.477336814478207,0.6931471805599453,2.2386684072391034,2.2386684072391034,1.0860569274868253,-0.04153371628128137
16.5,126.0,Đông,Nhà mặt tiền,Giấy tờ hợp lệ,10.0,12.0,3,16.0753408,108.21245, Ông Ích Khiêm,Bình Thuận,hải châu,3.929476988799527,1.736742838917101,2.262347323101181,2.803360380906535,4.836281906951478,1.0986122886681098,2.302585092994046,2.4849066497880004,1.3685063352946103,0.5520114273159648
6.5,75.0,Nam,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,15.0,4,16.0308209,108.2265453, Trương Chí Cương,Hòa Cường Nam,hải châu,4.389184374415702,3.5682017201453435,3.881036718087202,1.8718021769015913,4.31748811353631,1.3862943611198906,1.6094379124341003,2.70805020110221,1.4791434181208116,1.2720617490348431
3.8,56.0,Không,Nhà mặt tiền,Giấy tờ hợp lệ,4.0,14.5,2,16.031138,108.2265492, Nguyễn Xuân Nhĩ,Hòa Cường Nam,hải châu,4.35886489213806,3.5370342484187405,3.8549712722077936,1.33500106673234,4.02535169073515,0.6931471805599453,1.3862943611198906,2.6741486494265287,1.472211677625187,1.2632885930768718
12.5,120.0,Không,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,24.0,2,16.0245072,108.2091787, Nguyễn Hữu Thọ,Khuê Trung,cẩm lệ,6.068675813813078,3.89953512871535,3.686178641284242,2.5257286443082556,4.787491742782046,0.6931471805599453,1.6094379124341003,3.1780538303479458,1.8031404286883341,1.3608573482656876
3.8,56.0,Không,Nhà mặt tiền,Giấy tờ hợp lệ,4.0,14.0,1,16.031138,108.2265492, Nguyễn Xuân Nhĩ,Hòa Cường Nam,hải châu,4.35886489213806,3.5370342484187405,3.8549712722077936,1.33500106673234,4.02535169073515,0.0,1.3862943611198906,2.6390573296152584,1.472211677625187,1.2632885930768718
26.0,1.3,Không,Nhà mặt tiền,Giấy tờ hợp lệ,6.5,20.0,3,16.056989,108.2180774, Chu Văn An,Bình Hiên,hải châu,3.2724440314090644,0.7496472596198082,1.6493385387700876,3.258096538021482,0.26236426446749106,1.0986122886681098,1.8718021769015913,2.995732273553991,1.1855371159540804,-0.28815250359408373
8.5,108.0,Không,Nhà mặt tiền,Giấy tờ hợp lệ,4.5,24.0,4,16.0404694,108.2209616, Hàn Thuyên,Hòa Cường Bắc,hải châu,3.923874706317377,2.3467167350895424,2.6959151556381533,2.1400661634962708,4.68213122712422,1.3862943611198906,1.5040773967762742,3.1780538303479458,1.367079611100929,0.8530172172498899
4.5,85.0,Không,Nhà mặt tiền,Giấy tờ hợp lệ,4.5,19.0,3,16.07406,108.1714862, Phú Lộc 9,Hòa Minh,liên chiểu,8.201492379826474,4.582338287870997,3.8214715691345535,1.5040773967762742,4.442651256490317,1.0986122886681098,1.5040773967762742,2.9444389791664403,2.1043161352504782,1.5222094110465283
3.7,70.0,Không,Nhà trong hẻm,Giấy tờ hợp lệ,8.0,9.0,3,16.042319,108.2140318, Hoàng Thúc Trâm,Hòa Cường Bắc,hải châu,4.37052667335598,1.936544704351804,2.0487564401690914,1.308332819650179,4.248495242049359,1.0986122886681098,2.0794415416798357,2.1972245773362196,1.4748835220642804,0.6609053048349518
18.5,83.0,Không,Nhà mặt tiền,Giấy tờ hợp lệ,5.4,15.0,3,16.0524115,108.2090289, Nguyễn Hữu Thọ,Hòa Thuận Tây,hải châu,4.346895782169306,0.8500454561579067,0.8639978075900642,2.917770732084279,4.418840607796598,1.0986122886681098,1.6863989535702288,2.70805020110221,1.4694619770630142,-0.1624654530948318
4.5,100.0,Không,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,20.0,3,16.0421634,108.2109722, Đuờng Vũ Hữu,Hòa Cường Bắc,hải châu,4.652248316245228,1.9381241680788883,1.888182653617646,1.5040773967762742,4.605170185988092,1.0986122886681098,1.6094379124341003,2.995732273553991,1.5373506116164577,0.6617205816323105
12.6,100.0,Không,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,20.0,3,16.0419706,108.2135436, Nguyễn Hữu Dật,Hòa Cường Bắc,hải châu,4.435431449662891,1.9686828834751715,2.049795588920144,2.533696813957432,4.605170185988092,1.0986122886681098,1.6094379124341003,2.995732273553991,1.489624893930182,0.6773647320774508
15.5,66.0,Không,Nhà mặt tiền,Giấy tờ hợp lệ,4.1,15.0,3,16.0655695,108.2235849, Trần Phú,Phước Ninh,hải châu,2.56521165124785,1.4352441558965667,2.4217233289158098,2.740840023925201,4.189654742026425,1.0986122886681098,1.410986973710262,2.70805020110221,0.9420409903249229,0.36133497822075183
11.0,60.0,Không,Nhà mặt tiền,Giấy tờ hợp lệ,4.0,15.0,4,16.052016,108.2141211, Trưng Nữ Vương,Hòa Thuận Đông,hải châu,3.8501300898541233,0.8871212284883858,1.3542273728919043,2.3978952727983707,4.0943445622221,1.3862943611198906,1.3862943611198906,2.70805020110221,1.3481069373013377,-0.1197736335329391
11.0,197.0,Tây Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,4.0,16.0,4,16.052016,108.2141211, Trưng Nữ Vương,Hòa Thuận Đông,hải châu,3.8501300898541233,0.8871212284883858,1.3542273728919043,2.3978952727983707,5.2832037287379885,1.3862943611198906,1.3862943611198906,2.772588722239781,1.3481069373013377,-0.1197736335329391
13.5,90.0,Không,Nhà mặt tiền,Giấy tờ hợp lệ,4.5,20.0,7,16.0409045,108.216236, Ỷ Lan Nguyên Phi,Hòa Cường Bắc,hải châu,4.274552178367,2.1335238989701337,2.316772417097155,2.6026896854443837,4.499809670330265,1.9459101490553132,1.5040773967762742,2.995732273553991,1.4526793433033196,0.7577750253502904
7.0,185.0,Không,Nhà mặt tiền,Giấy tờ hợp lệ,5.1,32.0,1,16.052016,108.2141211, Trưng Nữ Vương,Hòa Thuận Đông,hải châu,3.8501300898541233,0.8871212284883858,1.3542273728919043,1.9459101490553132,5.220355825078324,0.0,1.62924053973028,3.4657359027997265,1.3481069373013377,-0.1197736335329391
10.0,16.0,Không,Nhà mặt tiền,Giấy tờ hợp lệ,9.0,18.0,1,16.037304,108.2170335, Bình An 5,Hòa Cường Bắc,hải châu,4.470032308514932,2.5409106855031487,2.686972339744069,2.302585092994046,2.772588722239781,0.0,2.1972245773362196,2.8903717578961645,1.497395636455046,0.932522554370864
4.4,100.0,Không,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,20.0,4,16.0800398,108.1451002, Bàu Vàng 4,Hòa Khánh Bắc,liên chiểu,11.089000635069292,7.468192563264781,6.657009993446275,1.4816045409242156,4.605170185988092,1.3862943611198906,1.6094379124341003,2.995732273553991,2.405953683241281,2.010653010465522
7.9,158.0,Không,Nhà mặt tiền,Giấy tờ hợp lệ,6.4,23.0,2,16.0599586,108.1831612, Nguyễn Phước Nguyên,Hòa Khê,thanh khê,6.911105656818458,3.047653810704732,2.1089397739876907,2.066862759472976,5.062595033026967,0.6931471805599453,1.8562979903656263,3.1354942159291497,1.9331296332022705,1.114372052208684
2.65,73.0,Không,Nhà trong hẻm,Giấy tờ hợp lệ,4.5,16.0,2,16.0151267,108.2044735, Ông Ích Đường,Hòa Thọ Đông,cẩm lệ,7.181439370379863,4.987992051813158,4.661734955715325,0.9745596399981308,4.290459441148391,0.6931471805599453,1.5040773967762742,2.772588722239781,1.9714998323810624,1.607033434354844
3.65,54.0,Không,Nhà trong hẻm,Giấy tờ hợp lệ,9.0,6.0,3,16.0757672,108.2135372, Ông Ích Khiêm,Thanh Bình,hải châu,3.8330059149601023,1.7932792754357365,2.3594096584607738,1.2947271675944,3.9889840465642745,1.0986122886681098,2.1972245773362196,1.791759469228055,1.343649329564486,0.5840459412421808
5.5,137.0,Không,Nhà trong hẻm,Giấy tờ hợp lệ,5.8,24.0,2,16.0500562,108.2404539, Đỗ Bá,Mỹ An,ngũ hành sơn,1.808564884549119,3.2612927763332777,4.120508309782314,1.7047480922384253,4.919980925828125,0.6931471805599453,1.7578579175523736,3.1780538303479458,0.5925336493164006,1.182123673928055
5.9,117.0,Không,Nhà mặt tiền,Giấy tờ hợp lệ,13.0,9.5,2,16.0682787,108.1896882, Đỗ Ngọc Du,Thanh Khê Đông,thanh khê,6.202346177083173,2.535020676736,1.8510527282658715,1.7749523509116738,4.762173934797756,0.6931471805599453,2.5649493574615367,2.2512917986064953,1.8249276361284745,0.9302017935132354
4.29,7.0,Không,Nhà mặt tiền,Giấy tờ hợp lệ,4.5,16.0,3,16.0825005,108.1603489, Lê Thiệt,Hòa Minh,liên chiểu,9.531286737984184,6.041923958396908,5.32242558054408,1.4562867329399256,1.9459101490553132,1.0986122886681098,1.5040773967762742,2.772588722239781,2.2545797282772857,1.798722497383281
